Date,bovespa,sp500,dolar,nikkei,newyork,nasdaq,xangai,londres
2009-11-18,66516.0,1109.44,1.66,9723.23,7234.06,2199.87,22974.36,5345.9
2009-11-19,66327.0,1106.44,1.68,9691.86,7226.68,2176.37,22894.84,5342.1
2009-11-24,67317.0,1105.83,1.68,9511.0,7186.33,2174.69,22697.62,5355.5
2009-11-25,67917.0,1106.49,1.69,9381.9,7170.27,2174.0,22505.93,5324.0
2009-11-27,67082.0,1105.47,1.7,9257.2,7232.12,2115.96,21623.92,5194.1
2009-11-30,67044.0,1091.07,1.69,9189.17,7070.09,2135.93,21687.69,5245.7
2009-12-01,68546.0,1098.89,1.71,9281.82,7092.36,2162.23,21813.42,5190.7
2009-12-02,68615.0,1109.03,1.67,9551.79,7212.08,2178.51,22402.51,5312.2
2009-12-03,68315.0,1110.59,1.67,9707.02,7222.67,2190.42,22503.68,5327.4
2009-12-04,67604.0,1100.43,1.66,10019.24,7157.08,2203.75,22400.49,5313.0
2009-12-07,68512.0,1105.52,1.68,10131.9,7182.66,2191.35,22387.23,5322.4
2009-12-08,67729.0,1103.04,1.68,10079.81,7155.72,2174.72,22306.17,5310.7
2009-12-09,68012.0,1091.07,1.71,10048.94,7056.48,2170.02,21905.8,5223.1
2009-12-10,68728.0,1098.69,1.71,9964.05,7067.62,2194.9,21939.12,5203.9
2009-12-11,69267.0,1103.96,1.71,9958.0,7104.51,2200.96,21796.83,5244.4
2009-12-14,69349.0,1107.84,1.71,10126.61,7125.35,2202.31,21638.97,5261.6
2009-12-15,69311.0,1114.11,1.69,10053.45,7186.46,2203.54,22032.16,5315.3
2009-12-16,68622.0,1108.61,1.7,10179.33,7141.44,2210.35,21840.25,5285.8
2009-12-17,67068.0,1106.36,1.7,10199.92,7180.75,2193.5,21665.79,5320.3
2009-12-18,66794.0,1097.86,1.73,10110.64,7063.89,2197.57,21162.43,5217.6
2009-12-21,65925.0,1105.31,1.73,10196.71,7086.1,2224.04,21110.24,5196.8
2009-12-22,67418.0,1114.51,1.73,10256.0,7147.18,2242.61,21151.85,5294.0
2009-12-29,68296.0,1128.55,1.69,10611.85,7261.3,2293.94,21544.44,5402.4
2009-12-30,68588.0,1125.53,1.69,10707.51,7252.17,2284.56,21469.33,5437.6
2010-01-04,70045.0,1116.56,1.69,10609.34,7184.98,2294.41,21860.04,5412.9
2010-01-05,70240.0,1132.66,1.67,10719.44,7326.74,2307.27,22092.15,5500.3
2010-01-06,70729.0,1135.71,1.68,10709.55,7354.85,2307.71,22357.46,5522.5
2010-01-07,70451.0,1136.27,1.72,10742.75,7377.7,2298.09,22548.03,5530.0
2010-01-08,70263.0,1140.52,1.7,10743.3,7393.93,2292.24,22282.75,5526.7
2010-01-12,70076.0,1143.81,1.69,10770.35,7449.05,2297.28,22378.23,5538.1
2010-01-13,70385.0,1137.31,1.7,10795.48,7370.47,2289.46,21990.68,5498.7
2010-01-14,69801.0,1145.68,1.71,10778.07,7430.14,2303.31,21871.01,5473.5
2010-01-15,68978.0,1147.72,1.71,10917.41,7448.51,2316.98,21715.09,5498.2
2010-01-19,69909.0,1136.03,1.71,10866.83,7356.79,2291.02,21481.11,5494.4
2010-01-20,68200.0,1147.95,1.72,10834.91,7443.67,2304.31,21543.25,5513.1
2010-01-21,66270.0,1138.68,1.74,10704.79,7329.84,2298.23,21192.83,5420.8
2010-01-22,66220.0,1115.49,1.75,10740.21,7174.46,2255.76,20527.2,5335.1
2010-01-26,65524.0,1095.8,1.81,10506.15,7073.14,2203.44,20560.11,5260.3
2010-01-27,65070.0,1091.94,1.79,10344.07,7028.42,2200.3,20185.8,5276.9
2010-01-28,65588.0,1096.93,1.81,10309.73,7035.62,2220.31,20202.33,5217.5
2010-01-29,65402.0,1087.61,1.82,10308.05,6956.99,2198.26,20026.52,5145.7
2010-02-01,66572.0,1073.89,1.82,10212.36,6883.79,2155.81,19987.67,5188.5
2010-02-02,67163.0,1090.05,1.81,10310.98,7008.47,2171.66,20432.96,5247.4
2010-02-03,67109.0,1100.67,1.78,10428.12,7101.43,2181.01,20486.15,5283.3
2010-02-04,63934.0,1097.25,1.79,10434.52,7042.57,2176.39,20534.74,5253.2
2010-02-05,62763.0,1064.12,1.82,10162.34,6787.86,2131.92,19706.24,5139.3
2010-02-08,63153.0,1065.51,1.83,10007.47,6782.74,2140.1,19614.85,5060.9
2010-02-09,64718.0,1060.06,1.82,9876.61,6713.9,2153.1,19493.5,5092.3
2010-02-10,65051.0,1069.68,1.8,10024.26,6835.16,2147.46,19914.84,5111.8
2010-02-12,65855.0,1075.95,1.8,10085.35,6898.72,2157.69,20240.67,5161.5
2010-02-17,67285.0,1096.14,1.79,10161.72,7013.35,2222.87,20657.86,5244.1
2010-02-18,67836.0,1099.03,1.78,10324.98,7035.19,2223.22,20534.77,5276.6
2010-02-19,67597.0,1105.49,1.77,10334.4,7080.38,2233.33,20261.49,5325.1
2010-02-22,67184.0,1110.0,1.76,10302.07,7083.25,2250.92,20407.84,5358.2
2010-02-23,66108.0,1107.49,1.76,10327.64,7078.53,2238.01,20218.51,5352.1
2010-02-24,65795.0,1095.89,1.78,10205.15,6974.6,2222.4,20357.42,5315.1
2010-02-25,66121.0,1101.24,1.77,10256.1,7030.61,2208.62,20512.38,5342.9
2010-02-26,66503.0,1103.1,1.77,10107.08,7013.45,2234.44,20657.83,5278.2
2010-03-01,67228.0,1105.36,1.76,10128.73,7035.05,2247.4,20853.08,5354.5
2010-03-02,67779.0,1117.01,1.75,10199.19,7100.8,2279.07,20921.44,5405.9
2010-03-03,67641.0,1119.36,1.74,10193.95,7135.97,2284.82,21016.29,5484.1
2010-03-04,67815.0,1119.12,1.74,10255.69,7164.67,2282.57,20983.81,5533.2
2010-03-05,68847.0,1125.12,1.74,10254.61,7173.21,2304.01,20820.97,5527.2
2010-03-08,68575.0,1138.4,1.73,10538.12,7291.31,2326.25,21099.71,5599.8
2010-03-09,69576.0,1137.56,1.78,10567.32,7292.53,2325.78,21153.62,5606.7
2010-03-10,69979.0,1140.22,1.73,10555.85,7294.04,2340.95,21293.52,5602.3
2010-03-11,69885.0,1143.96,1.72,10627.99,7327.67,2351.11,21333.06,5640.6
2010-03-12,69341.0,1151.71,1.71,10777.49,7353.24,2376.07,21249.8,5617.3
2010-03-15,69024.0,1148.53,1.71,10802.11,7362.81,2361.92,21036.42,5625.7
2010-03-16,69942.0,1150.83,1.71,10718.63,7350.96,2367.32,21135.79,5593.9
2010-03-17,69723.0,1159.94,1.72,10789.24,7426.7,2381.65,21183.6,5620.4
2010-03-18,69697.0,1166.13,1.71,10841.71,7474.14,2387.54,21429.69,5644.6
2010-03-19,68829.0,1166.68,1.74,10785.88,7443.61,2391.2,21359.55,5642.6
2010-03-23,69387.0,1166.47,1.75,10793.05,7419.01,2397.9,21070.65,5644.5
2010-03-24,68913.0,1172.7,1.73,10829.36,7478.73,2406.72,21203.5,5673.6
2010-03-25,68442.0,1170.03,1.74,10857.81,7408.18,2415.24,20799.05,5677.9
2010-03-26,68683.0,1167.58,1.77,10895.29,7385.6,2406.73,20679.65,5727.7
2010-03-29,69939.0,1167.71,1.77,10909.98,7403.8,2403.77,21148.05,5703.0
2010-03-30,69960.0,1173.75,1.8,11022.2,7464.9,2406.69,21230.53,5710.7
2010-03-31,70372.0,1171.75,1.74,11138.72,7460.76,2402.98,21366.62,5672.3
2010-04-01,71136.0,1171.23,1.73,11178.92,7447.94,2411.68,21390.89,5679.6
2010-04-07,70793.0,1188.23,1.7,11296.31,7604.43,2433.1,21828.35,5780.4
2010-04-08,71785.0,1181.75,1.71,11179.67,7546.15,2423.99,21836.42,5762.1
2010-04-09,71417.0,1187.47,1.73,11174.62,7565.42,2441.31,22014.73,5712.7
2010-04-12,70614.0,1194.94,1.71,11300.79,7629.04,2455.4,22388.77,5771.0
2010-04-13,70792.0,1195.94,1.76,11202.92,7641.75,2454.95,22216.11,5777.7
2010-04-14,71035.0,1198.69,1.7,11213.46,7638.39,2481.8,22183.05,5761.7
2010-04-15,70524.0,1210.77,1.7,11310.07,7728.95,2503.41,22265.36,5796.3
2010-04-16,69421.0,1210.17,1.7,11230.53,7719.63,2505.38,22059.3,5825.0
2010-04-19,69098.0,1192.06,1.71,10929.64,7584.61,2477.8,21557.78,5744.0
2010-04-20,69318.0,1199.04,1.7,10960.11,7596.56,2492.72,21519.26,5727.9
2010-04-22,69386.0,1202.52,1.7,10988.01,7644.59,2483.52,21283.93,5723.4
2010-04-23,69509.0,1207.87,1.71,10930.9,7642.83,2514.85,21385.16,5665.3
2010-04-26,68872.0,1217.07,1.71,11039.59,7701.61,2529.85,21501.21,5723.7
2010-04-27,66511.0,1209.92,1.7,11109.26,7677.64,2512.58,21341.48,5753.9
2010-04-28,66656.0,1184.59,1.72,11005.51,7463.09,2483.03,20853.83,5603.5
2010-04-30,67530.0,1206.77,1.68,11062.12,7589.29,2509.99,20934.07,5617.8
2010-05-06,63414.0,1164.38,1.74,10847.9,7257.9,2391.21,20177.47,5341.9
2010-05-07,62871.0,1127.04,1.8,10472.7,7011.91,2308.71,19699.5,5261.0
2010-05-10,65453.0,1122.27,1.79,10399.05,6916.18,2365.97,20118.95,5123.0
2010-05-11,64425.0,1156.39,1.72,10643.24,7257.59,2347.7,20346.54,5387.4
2010-05-12,65224.0,1155.43,1.74,10465.03,7221.98,2388.64,20175.74,5334.2
2010-05-13,64788.0,1170.04,1.73,10542.77,7316.36,2416.36,20411.55,5383.5
2010-05-14,63412.0,1157.19,1.72,10453.4,7234.15,2373.88,20258.45,5433.7
2010-05-17,62866.0,1136.52,1.75,10329.37,7077.67,2352.77,19832.03,5262.9
2010-05-18,60841.0,1138.78,1.75,10313.14,7063.83,2372.84,19768.8,5262.5
2010-05-19,59689.0,1119.57,1.77,10087.33,6959.19,2307.78,19552.16,5307.3
2010-05-20,58192.0,1107.34,1.78,10121.85,6927.21,2245.56,19694.47,5158.1
2010-05-24,59915.0,1084.78,1.81,9754.99,6775.44,2220.6,19470.28,5062.9
2010-05-25,59184.0,1067.42,1.82,9632.14,6666.73,2157.45,19317.24,5069.6
2010-05-26,60190.0,1075.51,1.79,9567.35,6665.84,2226.24,19177.34,4940.7
2010-05-27,62092.0,1074.27,1.86,9419.3,6631.36,2244.82,19015.89,5038.1
2010-05-28,61947.0,1102.59,1.76,9806.06,6893.29,2275.19,19816.39,5195.2
2010-06-01,61841.0,1087.3,1.82,9747.26,6791.44,2244.79,19600.57,5188.4
2010-06-02,62943.0,1073.01,1.8,9604.45,6661.1,2234.59,19651.55,5163.3
2010-06-04,61676.0,1098.43,1.82,9909.24,6860.33,2257.05,19765.25,5211.2
2010-06-07,61183.0,1065.84,1.81,9705.36,6600.23,2226.6,19211.67,5126.0
2010-06-08,61856.0,1050.81,1.83,9448.79,6512.42,2176.07,19459.74,5069.1
2010-06-09,61479.0,1062.75,1.8,9475.57,6596.15,2184.78,19488.2,5028.2
2010-06-10,63049.0,1058.77,1.8,9476.78,6559.78,2188.71,19517.61,5085.9
2010-06-11,63605.0,1082.65,1.75,9701.32,6783.5,2199.4,19995.64,5132.5
2010-06-14,63533.0,1095.0,1.76,9824.93,6814.78,2263.66,20102.55,5163.7
2010-06-15,64442.0,1091.21,1.76,9845.65,6817.98,2256.48,19998.53,5202.1
2010-06-17,64541.0,1115.98,1.74,10009.25,6976.09,2316.59,20201.81,5237.9
2010-06-18,64438.0,1116.16,1.73,10027.98,6982.04,2308.94,20199.22,5253.9
2010-06-21,64829.0,1122.79,1.72,10109.27,6988.24,2341.11,20571.4,5250.8
2010-06-22,64811.0,1113.9,1.72,10131.91,6978.86,2296.83,20861.47,5299.1
2010-06-23,65160.0,1095.57,1.74,9973.0,6858.95,2264.41,20718.66,5247.0
2010-06-24,63937.0,1090.93,1.74,9902.62,6850.02,2246.2,20797.44,5178.5
2010-06-25,64824.0,1075.1,1.79,9778.7,6730.21,2224.73,20615.92,5100.2
2010-06-28,64225.0,1077.5,1.73,9758.91,6763.93,2227.43,20718.08,5046.5
2010-06-29,61978.0,1071.1,1.73,9718.4,6735.57,2183.92,20727.45,5071.7
2010-06-30,60936.0,1040.56,1.76,9396.45,6520.18,2134.03,19985.72,4914.2
2010-07-02,61430.0,1027.65,1.74,9234.56,6462.05,2105.5,20059.56,4805.8
2010-07-06,62065.0,1028.09,1.73,9158.28,6434.84,2122.28,19777.83,4823.5
2010-07-07,63284.0,1028.54,1.73,9322.56,6486.14,2099.66,19948.15,4965.0
2010-07-08,63476.0,1062.92,1.72,9462.82,6685.81,2174.96,20231.15,5014.8
2010-07-12,62960.0,1077.23,1.71,9540.47,6808.71,2194.12,20476.02,5132.9
2010-07-13,63686.0,1080.65,1.71,9592.87,6794.45,2221.25,20485.11,5167.0
2010-07-14,63479.0,1095.61,1.7,9707.5,6907.76,2246.99,20722.22,5271.0
2010-07-15,63489.0,1094.46,1.71,9701.14,6903.36,2247.76,20530.29,5253.5
2010-07-16,62339.0,1093.85,1.71,9600.88,6916.73,2231.71,20293.61,5211.3
2010-07-21,64477.0,1086.67,1.72,9404.07,6820.12,2236.13,20377.6,5139.5
2010-07-22,65748.0,1072.14,1.73,9216.28,6731.16,2216.04,20487.49,5214.6
2010-07-23,66323.0,1092.17,1.71,9380.12,6901.94,2234.34,20847.85,5313.8
2010-07-26,66443.0,1102.89,1.72,9520.73,6965.15,2271.62,20944.63,5312.6
2010-07-27,66674.0,1117.36,1.71,9512.67,7046.06,2306.62,20965.54,5351.1
2010-07-28,66808.0,1112.84,1.72,9614.47,7044.98,2284.62,20961.55,5365.7
2010-07-29,66954.0,1108.07,1.72,9653.51,6999.19,2279.07,21091.17,5319.7
2010-07-30,67515.0,1098.44,1.71,9658.61,6994.57,2227.29,21008.46,5314.0
2010-08-02,68517.0,1107.53,1.7,9574.64,6999.1,2283.32,21221.43,5258.0
2010-08-03,67997.0,1125.34,1.7,9716.57,7174.81,2291.75,21610.18,5397.1
2010-08-04,68272.0,1121.06,1.71,9606.82,7146.97,2291.09,21567.33,5396.5
2010-08-05,68412.0,1125.78,1.7,9640.34,7182.14,2291.22,21577.13,5386.2
2010-08-06,68095.0,1122.07,1.7,9560.65,7174.25,2267.42,21575.95,5365.8
2010-08-09,67862.0,1122.8,1.71,9535.51,7153.75,2298.81,21640.53,5332.4
2010-08-10,67223.0,1122.92,1.7,9629.97,7188.2,2280.06,21764.23,5410.5
2010-08-11,65790.0,1116.89,1.7,9423.03,7139.74,2236.93,21542.27,5376.4
2010-08-12,65966.0,1081.48,1.72,9125.49,6902.7,2164.64,21039.42,5245.2
2010-08-13,66264.0,1082.22,1.72,9214.81,6881.83,2183.09,21095.17,5266.1
2010-08-16,66702.0,1077.49,1.72,9145.22,6860.85,2161.31,20881.95,5275.4
2010-08-17,67584.0,1081.16,1.7,9089.85,6871.62,2197.09,21081.31,5276.1
2010-08-18,67638.0,1092.08,1.7,9261.5,6959.79,2205.3,21167.88,5350.6
2010-08-19,66887.0,1092.44,1.7,9242.84,6967.99,2204.8,21094.7,5302.9
2010-08-20,66677.0,1075.63,1.71,9239.36,6850.38,2172.26,20929.72,5211.3
2010-08-23,65982.0,1073.36,1.71,9147.24,6813.18,2188.34,20963.25,5195.3
2010-08-24,65156.0,1063.2,1.73,9024.6,6784.95,2131.0,20759.35,5234.8
2010-08-25,64803.0,1048.98,1.72,8904.44,6681.03,2109.15,20603.57,5156.0
2010-08-26,63867.0,1056.28,1.71,8908.02,6696.17,2148.49,20603.18,5109.4
2010-08-27,65585.0,1049.27,1.71,8811.47,6665.31,2134.16,20563.09,5155.8
2010-08-31,65145.0,1046.88,1.71,8998.8,6695.24,2109.76,20539.22,5201.6
2010-09-01,67073.0,1049.72,1.71,8833.32,6704.23,2142.75,20570.52,5225.2
2010-09-02,66808.0,1080.66,1.69,9069.62,6910.98,2178.99,20864.4,5366.4
2010-09-03,66679.0,1093.61,1.68,9097.59,6966.33,2227.96,20918.81,5371.0
2010-09-08,66407.0,1092.36,1.68,9098.86,6959.94,2216.07,21213.2,5407.8
2010-09-09,66624.0,1101.15,1.68,9120.54,6999.97,2251.09,21169.82,5429.7
2010-09-10,66807.0,1104.57,1.67,9132.25,7034.37,2239.08,21310.72,5494.2
2010-09-13,68031.0,1113.38,1.67,9325.64,7067.53,2263.8,21396.9,5501.6
2010-09-14,67692.0,1121.16,1.66,9319.5,7156.18,2281.31,21760.73,5565.5
2010-09-16,67663.0,1123.89,1.67,9613.89,7179.77,2297.51,21694.21,5555.6
2010-09-17,67089.0,1126.39,1.66,9581.65,7169.47,2318.42,21744.53,5540.1
2010-09-21,67719.0,1142.82,1.68,9700.88,7266.01,2355.27,22118.58,5602.5
2010-09-22,68325.0,1139.49,1.66,9563.2,7245.96,2339.91,22077.38,5576.2
2010-09-24,68196.0,1131.69,1.67,9435.04,7141.55,2356.26,21972.88,5547.1
2010-09-27,68816.0,1148.64,1.66,9557.37,7301.03,2379.73,22351.33,5598.5
2010-09-28,69228.0,1142.31,1.66,9547.03,7263.37,2373.13,22329.82,5573.4
2010-09-29,69228.0,1146.75,1.66,9530.05,7310.27,2372.37,22314.56,5578.4
2010-09-30,69430.0,1145.97,1.65,9554.83,7299.32,2390.96,22287.08,5569.3
2010-10-04,70385.0,1144.96,1.64,9410.92,7335.91,2362.25,22542.36,5592.9
2010-10-05,71283.0,1140.68,1.65,9337.43,7272.57,2368.52,22532.04,5556.0
2010-10-06,70541.0,1159.81,1.61,9588.47,7434.17,2395.16,23006.2,5635.8
2010-10-07,69918.0,1161.57,1.63,9661.09,7448.33,2391.63,22996.73,5681.4
2010-10-08,70809.0,1158.36,1.63,9675.59,7425.0,2384.76,22861.15,5662.1
2010-10-13,71675.0,1171.32,1.62,9473.78,7489.67,2432.55,23329.32,5661.6
2010-10-14,71692.0,1177.82,1.6,9515.17,7561.5,2441.21,23685.26,5747.4
2010-10-15,71830.0,1177.47,1.61,9551.21,7546.64,2461.7,23733.79,5727.2
2010-10-18,71736.0,1176.83,1.61,9517.68,7520.64,2470.12,23693.12,5703.4
2010-10-19,69864.0,1178.64,1.62,9490.09,7571.09,2442.21,23551.31,5742.5
2010-10-20,70405.0,1166.74,1.64,9399.65,7423.65,2443.2,23423.82,5703.9
2010-10-21,69652.0,1179.82,1.63,9443.95,7523.83,2470.72,23736.79,5728.9
2010-10-22,69530.0,1180.52,1.65,9404.09,7515.68,2461.6,23647.32,5757.9
2010-10-25,69580.0,1184.74,1.66,9424.44,7522.96,2491.62,23551.14,5741.4
2010-10-26,70740.0,1184.88,1.65,9386.55,7546.38,2476.51,23727.63,5752.0
2010-10-27,70569.0,1183.84,1.65,9436.01,7530.74,2484.09,23543.73,5707.3
2010-10-28,70320.0,1184.47,1.67,9368.61,7480.87,2516.16,23290.54,5646.0
2010-10-29,70673.0,1183.87,1.65,9327.25,7504.85,2505.99,23177.69,5677.9
2010-11-01,71561.0,1185.71,1.65,9166.85,7513.37,2520.45,23366.82,5675.2
2010-11-04,72996.0,1198.34,1.65,9282.79,7608.43,2569.27,24377.07,5749.0
2010-11-05,72607.0,1221.2,1.62,9500.6,7782.43,2577.63,24905.43,5862.8
2010-11-08,72657.0,1223.24,1.63,9699.79,7800.65,2570.86,24838.22,5875.4
2010-11-09,71679.0,1223.59,1.65,9667.44,7782.2,2587.08,24858.34,5850.0
2010-11-10,71638.0,1213.14,1.65,9748.61,7702.31,2564.31,24672.5,5875.2
2010-11-11,71195.0,1213.04,1.66,9878.11,7747.42,2534.24,24598.81,5816.9
2010-11-12,70367.0,1209.07,1.67,9810.3,7723.22,2540.47,24404.91,5815.2
2010-11-16,69192.0,1194.79,1.67,9892.82,7617.47,2494.21,24009.84,5820.4
2010-11-17,69709.0,1178.33,1.69,9693.21,7472.69,2471.27,23432.23,5681.9
2010-11-18,70781.0,1183.75,1.67,9820.6,7488.87,2504.41,23437.8,5692.6
2010-11-19,70898.0,1196.12,1.66,10124.84,7619.92,2510.79,23625.31,5768.7
2010-11-22,69633.0,1198.07,1.67,10133.48,7641.06,2509.39,23499.63,5732.8
2010-11-24,69629.0,1183.7,1.69,9942.54,7470.79,2519.89,23107.44,5581.3
2010-11-26,68226.0,1194.16,1.67,10078.09,7579.26,2525.91,23033.0,5698.9
2010-11-29,67908.0,1189.08,1.68,10075.66,7500.54,2522.24,22832.05,5668.7
2010-11-30,67705.0,1182.96,1.67,10070.31,7483.31,2497.12,23122.4,5551.0
2010-12-01,69346.0,1186.6,1.66,9939.8,7430.95,2535.19,22973.8,5528.3
2010-12-02,69527.0,1206.81,1.66,10151.15,7603.73,2553.68,23554.75,5642.5
2010-12-03,69766.0,1219.93,1.65,10231.78,7712.29,2569.02,23555.76,5767.6
2010-12-06,69552.0,1223.87,1.63,10175.23,7751.58,2591.28,23507.2,5745.3
2010-12-07,69338.0,1227.25,1.62,10152.92,7740.77,2623.15,23177.4,5770.3
2010-12-08,68175.0,1225.02,1.63,10200.16,7739.64,2604.57,23362.66,5808.5
2010-12-09,67879.0,1230.14,1.64,10277.87,7750.33,2623.15,23167.87,5794.5
2010-12-10,68342.0,1233.85,1.66,10373.7,7782.14,2623.28,23091.52,5808.0
2010-12-13,69126.0,1242.52,1.66,10212.52,7823.32,2645.35,23362.32,5813.0
2010-12-14,68743.0,1241.84,1.64,10272.7,7850.03,2631.34,23451.4,5860.8
2010-12-15,67870.0,1241.58,1.65,10338.14,7855.22,2625.81,23371.34,5891.2
2010-12-16,67306.0,1236.34,1.66,10297.55,7798.25,2620.56,22949.78,5882.2
2010-12-17,67981.0,1243.63,1.65,10307.17,7840.24,2643.35,22660.88,5881.1
2010-12-20,67264.0,1245.76,1.66,10296.55,7835.31,2651.98,22708.43,5871.8
2010-12-21,68215.0,1249.43,1.66,10277.14,7846.99,2658.94,22711.46,5891.6
2010-12-22,68471.0,1254.94,1.64,10348.48,7906.11,2669.0,23039.85,5951.8
2010-12-29,68952.0,1258.78,1.64,10282.84,7931.67,2667.18,22725.38,6008.9
2010-12-30,69305.0,1259.44,1.63,10303.13,7961.48,2665.68,22987.84,5996.4
2011-01-04,70318.0,1272.95,1.6,10352.19,8044.0,2699.86,23477.31,5899.9
2011-01-05,71091.0,1268.78,1.61,10387.95,8022.18,2673.91,23650.18,6013.9
2011-01-06,70579.0,1276.29,1.62,10477.52,8040.03,2704.38,23861.22,6043.9
2011-01-07,70057.0,1274.41,1.64,10506.72,8000.9,2712.75,23744.03,6019.5
2011-01-11,70423.0,1272.58,1.64,10484.62,7966.11,2719.6,23606.76,5956.3
2011-01-12,71633.0,1275.65,1.64,10562.28,8018.75,2731.45,23857.17,6014.0
2011-01-13,70721.0,1285.78,1.62,10593.46,8122.98,2734.93,24347.34,6050.7
2011-01-14,70940.0,1282.9,1.62,10502.77,8119.41,2732.48,24273.62,6023.9
2011-01-18,70920.0,1293.22,1.63,10461.04,8174.13,2744.8,24189.83,5985.7
2011-01-19,70058.0,1294.52,1.62,10567.88,8190.9,2762.81,24321.25,6056.4
2011-01-20,69562.0,1280.85,1.62,10492.32,8104.86,2712.4,24248.32,5976.7
2011-01-21,69133.0,1283.63,1.64,10459.04,8076.72,2716.92,23913.19,5867.9
2011-01-24,69427.0,1283.29,1.63,10318.6,8105.72,2693.03,23970.3,5896.3
2011-01-26,68709.0,1291.97,1.62,10410.29,8141.21,2724.52,23802.88,5917.7
2011-01-27,68051.0,1297.51,1.62,10466.34,8193.64,2745.16,23771.12,5969.2
2011-01-28,66698.0,1299.63,1.63,10460.29,8207.06,2755.28,23763.74,5965.1
2011-01-31,66575.0,1276.5,1.63,10219.98,8062.65,2693.3,23314.69,5881.4
2011-02-01,67847.0,1289.14,1.62,10281.55,8139.2,2717.61,23451.62,5862.9
2011-02-02,66688.0,1305.91,1.61,10368.48,8290.06,2744.68,23700.16,5957.8
2011-02-07,65362.0,1311.85,1.62,10641.3,8288.54,2773.26,23981.74,5997.4
2011-02-08,65771.0,1318.76,1.63,10645.03,8336.65,2782.41,23613.49,6051.0
2011-02-09,64218.0,1322.48,1.61,10686.72,8379.85,2791.13,23535.41,6091.3
2011-02-10,64578.0,1318.13,1.61,10574.8,8343.94,2764.76,23035.64,6052.3
2011-02-14,66558.0,1328.73,1.61,10689.65,8374.89,2810.19,22920.29,6062.9
2011-02-15,66341.0,1330.43,1.62,10738.81,8405.15,2809.02,23037.03,6060.1
2011-02-16,67571.0,1329.51,1.62,10758.86,8383.76,2815.09,23015.39,6037.1
2011-02-17,67685.0,1334.37,1.62,10882.91,8453.75,2816.12,23173.48,6085.3
2011-02-18,68067.0,1340.38,1.61,10829.15,8497.41,2833.35,23342.67,6087.4
2011-02-22,66440.0,1338.91,1.62,10745.52,8507.87,2795.44,23170.52,6014.8
2011-02-23,66910.0,1315.44,1.61,10588.82,8325.86,2755.2,22983.37,5996.8
2011-02-24,66949.0,1307.09,1.62,10533.2,8292.94,2726.59,22856.78,5923.5
2011-02-25,66903.0,1307.34,1.66,10475.78,8276.44,2752.16,22727.04,5920.0
2011-02-28,67383.0,1321.61,1.66,10504.54,8378.06,2791.28,22900.15,6001.2
2011-03-01,66243.0,1328.64,1.66,10676.24,8438.55,2791.08,23317.96,5994.0
2011-03-02,67282.0,1305.47,1.66,10609.28,8315.82,2735.05,23114.43,5935.8
2011-03-03,68146.0,1312.37,1.65,10529.77,8338.76,2774.48,23102.83,5914.9
2011-03-04,68012.0,1330.73,1.64,10730.91,8465.45,2797.64,23406.77,6005.1
2011-03-09,67264.0,1319.92,1.65,10607.23,8394.04,2756.34,23863.93,5974.8
2011-03-10,66041.0,1315.72,1.65,10544.13,8379.44,2719.29,23818.64,5937.3
2011-03-11,66685.0,1293.43,1.66,10298.64,8200.07,2689.65,23437.5,5845.3
2011-03-14,67169.0,1301.19,1.66,10044.17,8248.53,2695.66,23207.15,5828.7
2011-03-15,67005.0,1288.46,1.65,9441.66,8193.96,2619.4,23110.71,5775.2
2011-03-16,66003.0,1279.46,1.66,8767.2,8092.11,2652.92,22814.5,5695.3
2011-03-17,66216.0,1261.61,1.67,8913.35,7929.87,2656.08,22237.24,5598.2
2011-03-18,66880.0,1276.71,1.67,9083.95,8064.86,2665.54,22387.98,5696.1
2011-03-22,67578.0,1298.29,1.66,9403.05,8256.36,2692.13,22732.95,5786.1
2011-03-23,67796.0,1292.19,1.65,9590.38,8228.41,2677.56,22797.94,5762.7
2011-03-24,67533.0,1300.61,1.66,9479.77,8248.83,2715.88,23005.49,5795.9
2011-03-25,67766.0,1311.8,1.65,9565.49,8311.61,2746.34,23135.38,5880.9
2011-03-28,67193.0,1315.45,1.65,9541.76,8321.78,2752.33,23114.07,5900.8
2011-03-29,67419.0,1309.37,1.66,9348.6,8296.52,2727.83,22997.35,5904.5
2011-03-30,67997.0,1321.89,1.64,9489.51,8345.38,2772.36,23192.79,5932.2
2011-03-31,68587.0,1327.44,1.62,9765.28,8416.69,2774.23,23618.06,5948.3
2011-04-01,69268.0,1329.48,1.62,9757.28,8404.98,2796.67,23664.48,5908.8
2011-04-04,69704.0,1333.56,1.6,9773.91,8469.34,2796.26,23917.01,6009.9
2011-04-06,69037.0,1335.94,1.6,9668.11,8488.39,2808.11,24182.83,6007.1
2011-04-07,69176.0,1334.82,1.6,9652.65,8508.23,2799.59,24317.82,6041.1
2011-04-08,68718.0,1336.16,1.59,9586.17,8489.33,2806.29,24306.44,6007.4
2011-04-11,68164.0,1329.01,1.58,9731.32,8483.94,2789.49,24394.99,6055.8
2011-04-12,66896.0,1321.96,1.58,9603.5,8445.77,2755.89,24142.55,6053.4
2011-04-13,66486.0,1314.03,1.59,9516.5,8360.46,2762.69,23981.05,5964.5
2011-04-14,66279.0,1311.13,1.59,9579.79,8367.31,2743.12,23951.88,6010.4
